date,ic
2023-02-09,0.014602346155282393
2023-02-10,0.0699849476554875
2023-02-13,0.09048755846531298
2023-02-14,0.11625306176584392
2023-02-15,0.029579287946710775
2023-02-16,0.005598215944300558
2023-02-17,0.006630754529574881
2023-02-20,0.06605499077054745
2023-02-21,-0.02198697371788544
2023-02-22,0.04691083855692399
2023-02-23,0.13815863697939035
2023-02-24,-0.015402110623424631
2023-03-01,-0.014432807608333799
2023-03-02,-0.011255164075931114
2023-03-03,-0.018396554387796454
2023-03-06,0.0370953391118724
2023-03-07,0.07005384981584692
2023-03-08,0.08636694718673939
2023-03-09,0.07219356012708737
2023-03-10,-0.029448201005133772
2023-03-13,0.04663472608330891
2023-03-14,0.028837534078041266
2023-03-15,0.02559881340951714
2023-03-16,0.022107352981787017
2023-03-17,0.019371718478194203
2023-03-20,0.031864104950337514
2023-03-21,0.008985386851668171
2023-03-22,0.026763462426722857
2023-03-23,0.02575249244921252
2023-03-24,0.060474508426850294
2023-03-27,-0.016129000226952427
2023-03-28,-0.0520517661961456
2023-03-29,-0.04266512777842704
2023-03-30,-0.044259700846055273
2023-03-31,-0.008874186064887369
2023-04-06,0.04370067749642176
2023-04-07,0.007140373722501392
2023-04-10,0.12354141098405957
2023-04-11,0.12442216950543701
2023-04-12,0.08626631281313031
2023-04-13,0.10738490747869799
2023-04-14,0.20532972947940364
2023-04-17,0.15231115066198128
2023-04-18,0.09888828046511004
2023-04-19,0.11304327892836472
2023-04-20,0.12076159309189921
2023-04-21,0.11408359534823925
2023-04-24,0.17643024214500638
2023-04-25,0.07698425287350964
2023-04-26,0.07604875594928581
2023-04-27,0.02423100539585169
2023-04-28,0.0983293155215393
2023-05-02,0.03353142722540911
2023-05-03,0.06535637156776467
2023-05-04,0.0668517304257903
2023-05-05,0.07932200659956692
2023-05-08,0.08575311853181432
2023-05-09,0.04978653146551888
2023-05-10,0.061569156268119284
2023-05-11,0.00791515247464284
2023-05-12,-0.006137283816666648
2023-05-15,-0.0715142845960823
2023-05-16,0.03176883838650991
2023-05-17,0.036979136449069354
2023-05-18,0.08058325485012144
2023-05-19,-0.03585878244710344
2023-05-22,0.014772053822777052
2023-05-23,0.04964708698780397
2023-05-24,0.04231664703670982
2023-05-25,0.002006544494285568
2023-05-26,-0.1020794349678135
2023-05-29,-0.05139823854964338
2023-05-30,0.04612068402989267
2023-05-31,-0.02241494078573002
2023-06-01,-0.02177914878840629
2023-06-02,-0.041044913356697035
2023-06-05,0.02447041255987285
2023-06-06,-0.011612802222140645
2023-06-07,-0.006242263016384418
2023-06-08,-0.05485252430527937
2023-06-09,-0.10177893013461049
2023-06-12,-0.08443879569516559
2023-06-13,-0.012944848885111023
2023-06-14,0.026603382285895157
2023-06-15,0.09622944788032607
2023-06-16,0.0814129598573776
2023-06-19,0.05592622848839652
2023-06-20,-0.06816931411686095
2023-06-21,-0.08819183584461532
2023-06-26,-0.10769152170427616
2023-06-27,0.017075092575248037
2023-06-28,-0.03509464794506576
2023-06-29,-0.02268377925170168
2023-06-30,-0.10825490251125823
2023-07-03,0.07188580001096379
2023-07-04,0.15610262707112546
2023-07-05,0.09457329307819522
2023-07-06,0.02414123694076212
2023-07-07,0.00932080946409028
2023-07-10,0.01398576501458259
2023-07-11,0.0678842116528515
2023-07-12,0.03543765653298723
2023-07-13,0.0394121088887521
2023-07-14,-0.0017125588146766927
2023-07-17,-0.04819009584229888
2023-07-18,-0.10305903484331316
2023-07-19,-0.010786622819752685
2023-07-20,0.0954037381031371
2023-07-21,0.00786905344155035
2023-07-24,0.12758076961325052
2023-07-25,0.16321292177224447
2023-07-26,0.20830962731527952
2023-07-27,0.0885968911860148
2023-07-28,0.1393120340576092
2023-07-31,0.025676826897812113
2023-08-01,0.021316690732325116
2023-08-02,0.010835505817364007
2023-08-04,0.055454768831028796
2023-08-07,0.04737070741499105
2023-08-08,0.023270749375262096
2023-08-09,-0.06427944954069725
2023-08-10,-0.019694998569233495
2023-08-11,-0.022714212304372393
2023-08-14,0.03977259082877818
2023-08-15,-0.0494202730817013
2023-08-16,-0.03952604147082619
2023-08-17,-0.0962694998802753
2023-08-18,-0.10212664457849034
2023-08-21,-0.07267034090727327
2023-08-22,0.029340559460155794
2023-08-23,-0.10029183663227072
2023-08-24,0.02335116596490159
2023-08-25,0.0033983910282595997
2023-08-28,-0.006809671240519576
2023-08-29,-0.007735231878243108
2023-08-30,0.0487662421713392
2023-08-31,0.054832595723638924
2023-09-01,0.05128110475940773
2023-09-04,0.0175012230244934
2023-09-05,0.03375660265848358
2023-09-06,0.017741791063484377
2023-09-07,0.09455945411250705
2023-09-08,0.00901675440865055
2023-09-11,0.027517115938220312
2023-09-12,0.10438338844431422
2023-09-13,0.04596719793639849
2023-09-14,0.042570190962747924
2023-09-15,0.06690880859412973
2023-09-18,0.002707691418130623
2023-09-19,-0.016876301699686007
2023-09-20,-0.10785481801592542
2023-09-21,0.010444014451345256
2023-09-22,-0.022418399720010057
2023-09-25,0.0001952427123221845
2023-09-26,-0.09292597774412674
2023-09-27,0.009228426822449074
2023-09-28,-0.09293219297328201
2023-10-02,0.10611865726421925
2023-10-03,-0.02378648320613805
2023-10-04,0.1045997099236316
2023-10-05,-0.01067173333099024
2023-10-06,0.06533837682405408
2023-10-11,0.09857181815143592
2023-10-12,0.09383964036900391
2023-10-13,0.11347435896822537
2023-10-16,0.03871037444420962
2023-10-17,-0.03604172850001138
2023-10-18,-0.02636851165231375
2023-10-19,-0.03753356245566437
2023-10-20,-0.04694806265360359
2023-10-23,-0.05066071926552444
2023-10-24,0.0485621803967653
2023-10-25,0.112232772081979
2023-10-26,-0.005568617530819888
2023-10-27,-0.09294039154039364
2023-10-30,0.04548052355931738
2023-10-31,0.08697896384027538
2023-11-01,-0.1653208007389534
2023-11-02,-0.12186959582800219
2023-11-03,-0.05179040739035224
2023-11-06,-0.07340315809788861
2023-11-07,-0.049281254472701895
2023-11-08,0.013115940822374732
2023-11-09,-0.0367604621986789
2023-11-10,-0.07531336452539747
2023-11-13,-0.03508357942188897
2023-11-14,-0.1085584327669494
2023-11-15,-0.08110001219463644
2023-11-16,-0.006454634898545899
2023-11-17,0.15249878225261496
2023-11-20,0.16310131846641407
2023-11-21,0.08105735256059458
2023-11-22,-0.007860507611935876
2023-11-23,0.017279906137036605
2023-11-24,0.006559758141818357
2023-11-27,0.11627557020100948
2023-11-28,0.0014315500922504397
2023-11-29,0.03347082860301526
2023-11-30,0.08993264665732299
2023-12-01,-0.011411992195389312
2023-12-04,0.053658355208859414
2023-12-05,0.02225252082487971
2023-12-06,0.06724102772033971
2023-12-07,0.06463663157964458
2023-12-08,0.07085005203576361
2023-12-11,0.11941256896334668
2023-12-12,0.21285192459855853
2023-12-13,0.1561310888098905
2023-12-14,0.17756738706741623
2023-12-15,0.09602034355612875
2023-12-18,0.0412870418818569
2023-12-19,0.026701643493368735
2023-12-20,-0.012125482994495998
2023-12-21,0.009267551910166684
2023-12-22,-0.06823218536000987
2023-12-25,0.030954877002053027
2023-12-26,-0.0011563252802766404
2023-12-27,-0.0012756757641549461
2023-12-28,0.09223981437631602
2023-12-29,0.0827640440112245
2024-01-02,0.07400249130921413
2024-01-03,0.020044060405093232
2024-01-04,-0.09375515277523849
2024-01-05,-0.07765124620365922
2024-01-08,0.01664770651823387
2024-01-09,-0.01975980949888828
2024-01-10,-0.0010962966717392572
