date,ic
2024-02-16,0.14106742081736012
2024-02-19,0.05268927461318603
2024-02-20,-0.007304456975744368
2024-02-21,0.15667672421148932
2024-02-22,0.058615596021964755
2024-02-23,0.028621949787009104
2024-02-26,0.09490517895382895
2024-02-27,0.12635877320363045
2024-02-29,0.06975786159206711
2024-03-01,-0.044806641288923504
2024-03-04,-0.05059864628281126
2024-03-05,-0.08550115575132862
2024-03-06,-0.0007403839854503437
2024-03-07,-0.027369627873189924
2024-03-08,0.06350150609853458
2024-03-11,0.019613267711591626
2024-03-12,0.07084201350471664
2024-03-13,0.06326221153346219
2024-03-14,0.05171106141212235
2024-03-15,0.013596011706204494
2024-03-18,-0.05709639056801929
2024-03-19,-0.03813078460350786
2024-03-20,0.04375047939798649
2024-03-21,0.14979022323992272
2024-03-22,0.14512235179061658
2024-03-25,0.07704070819535362
2024-03-26,0.010587350395278932
2024-03-27,0.0326793074662985
2024-03-28,0.13676381869372795
2024-03-29,0.1056946033058626
2024-04-01,0.032069391176996
2024-04-02,0.010960659742811943
2024-04-03,0.09335488375376969
2024-04-08,0.11926025460826405
2024-04-09,0.08725631557191078
2024-04-10,0.14064410637447108
2024-04-11,0.21173905275745594
2024-04-12,0.2192851758402547
2024-04-15,0.1876839928893849
2024-04-16,0.1295273147405497
2024-04-17,0.04090118221589768
2024-04-18,0.05436003810454568
2024-04-19,0.01892565499031055
2024-04-22,0.08760787771455666
2024-04-23,-0.012871486612975836
2024-04-24,-0.016458461734325167
2024-04-25,0.06582417850167531
2024-04-26,0.01982720862912407
2024-04-29,-0.022208869668464776
2024-04-30,0.033700795902598044
2024-05-02,-0.1494383882886535
2024-05-03,-0.15041263652301537
2024-05-06,-0.11090341994955487
2024-05-07,0.07829599338880108
2024-05-08,0.03184724988466176
2024-05-09,-0.005293771384689681
2024-05-10,0.01994896299012796
2024-05-13,-0.008397750508201038
2024-05-14,0.02705175837530838
2024-05-15,0.21043899232572438
2024-05-16,-0.05140887334709561
2024-05-17,0.025890699913089007
2024-05-20,0.19926014776541992
2024-05-21,0.08821133971175812
2024-05-22,0.17483474023306586
2024-05-23,0.2367763367964529
2024-05-24,0.15789592581189552
2024-05-27,0.1773760805579428
2024-05-28,0.09955615724580318
2024-05-29,-0.006857507446026833
2024-05-30,-0.05711358747561415
2024-05-31,0.010236995317285195
2024-06-03,0.018112033234892966
2024-06-04,0.1232161658266054
2024-06-05,0.1593110790311564
2024-06-06,0.1032215424839354
2024-06-07,0.06875213889580449
2024-06-11,0.059316117557070225
2024-06-12,-0.015376829542624792
2024-06-13,0.02886022575397604
2024-06-14,-0.028744887762222764
2024-06-17,0.10731215673096295
2024-06-18,-0.00429894903287409
2024-06-19,0.11643242357071475
2024-06-20,0.04490091544025845
2024-06-21,0.03416147948140447
2024-06-24,-0.021946788597406914
2024-06-25,-0.10594759549635711
2024-06-26,-0.1064324488811902
2024-06-27,0.026451880994971984
2024-06-28,-0.04093498806525137
2024-07-01,-0.0021946316564966295
2024-07-02,-0.039173024597932586
2024-07-03,0.1393399945921347
2024-07-04,0.10386162088868638
2024-07-05,0.1034414777171904
2024-07-08,0.07147358139610378
2024-07-09,0.034918099514696224
2024-07-10,-0.029853547576735
2024-07-11,0.004747226657088292
2024-07-12,0.0045571153715605875
2024-07-15,0.0005438983040648221
2024-07-16,0.018891528454035404
2024-07-17,0.06394814579575846
2024-07-18,0.17201494019152683
2024-07-19,0.141076308560318
2024-07-22,0.18976800447984846
2024-07-23,0.25037910528328566
2024-07-26,0.07739257731091469
2024-07-29,0.006363854778209275
2024-07-30,0.08279263555879336
2024-07-31,0.009749160825955299
2024-08-01,0.145371620238448
2024-08-02,-0.010473004883473417
2024-08-05,0.12031545046789152
2024-08-06,0.2956432081161912
2024-08-07,0.12755627998886723
2024-08-08,0.27420192129490584
2024-08-09,0.17478484222730037
2024-08-12,0.23805255276384435
2024-08-13,0.1951802779667273
2024-08-14,0.1114310943229916
2024-08-15,0.1095807950978333
2024-08-16,-0.00916041055296938
2024-08-19,-0.16400432396125786
2024-08-20,-0.029904530803604515
2024-08-21,0.020032596197547343
2024-08-22,0.057534193802039724
2024-08-23,-0.010552782205319633
2024-08-26,0.11509445056898755
2024-08-27,-0.03031657021600794
2024-08-28,-0.07783418510532683
2024-08-29,-0.06207766081819543
2024-08-30,-0.01489670140988188
2024-09-02,0.10543096492554828
2024-09-03,0.06837487428013081
2024-09-04,0.04019304877994317
2024-09-05,0.07416911498844611
2024-09-06,0.09772279563245079
2024-09-09,0.12499678613028402
2024-09-10,0.06299518227361676
2024-09-11,0.12545364155356983
2024-09-12,-0.001874687324588444
2024-09-13,0.060719567000727566
2024-09-16,0.07769955651194482
2024-09-18,0.11359216070950179
2024-09-19,0.027480885623336858
2024-09-20,-0.019404938094513373
2024-09-23,-0.10161163450960434
2024-09-24,-0.03729442633337697
2024-09-25,-0.0009525217751384971
2024-09-26,0.06657637580843255
2024-09-27,0.06767062940683992
2024-09-30,0.18840960593783143
2024-10-01,0.11445460153762682
2024-10-04,0.13680818956380528
2024-10-07,0.03571124462232752
2024-10-08,-0.014261708905633783
2024-10-09,-0.04311485748890659
2024-10-11,-0.03953346099319228
2024-10-14,-0.05466232524747022
2024-10-15,-0.01855098883793581
2024-10-16,0.03390403566522645
2024-10-17,0.038754876801794
2024-10-18,0.05390454331627699
2024-10-21,0.05613597507400403
2024-10-22,0.007251799339968168
2024-10-23,0.007198365231302321
2024-10-24,0.017719903072919586
2024-10-25,0.03659075491064997
2024-10-28,0.01723287247391112
2024-10-29,0.04987910109301934
2024-10-30,0.1122942575721021
2024-11-01,0.021276624624585475
2024-11-04,-0.04409191674005246
2024-11-05,0.05629247774678726
2024-11-06,0.06968439120049065
2024-11-07,0.07121968248512081
2024-11-08,0.04579161301283302
2024-11-11,0.08364365422775169
2024-11-12,0.040985493910655084
2024-11-13,-0.00424112598527636
2024-11-14,0.059505812544667525
2024-11-15,0.050031560571669076
2024-11-18,0.18354008594905624
2024-11-19,0.02061473422521564
2024-11-20,0.15411227997989607
2024-11-21,-0.056182947574281064
2024-11-22,-0.22820465854772515
2024-11-25,-0.12194956993721003
2024-11-26,-0.11816579213567864
2024-11-27,0.0038608185189839277
2024-11-28,-0.03734561882221388
2024-11-29,0.005219679010435022
2024-12-02,0.06912702407436438
2024-12-03,0.057842796272253624
2024-12-04,0.09585068497433284
2024-12-05,0.13462405622616067
2024-12-06,0.09777689276405993
2024-12-09,-0.03781806144031204
2024-12-10,0.025214617205352157
2024-12-11,-0.03673117313453661
2024-12-12,-0.035813676282651835
2024-12-13,-0.04166286654049203
2024-12-16,0.08629875848502218
2024-12-17,0.06212385047697812
2024-12-18,0.03663488627200253
2024-12-19,0.07343911491302159
2024-12-20,0.13527225480398763
2024-12-23,0.08709235544711828
2024-12-24,-0.023693880751277163
2024-12-25,0.09221948837283045
2024-12-26,0.12126418189661993
2024-12-27,0.0631073572041701
2024-12-30,0.014812085394178717
2024-12-31,-0.010774178803251605
2025-01-02,-0.06717814452262541
2025-01-03,0.06954803245374386
2025-01-06,0.016830510199946653
2025-01-07,-0.012080481482141069
2025-01-08,0.01006524965401559
2025-01-09,0.017037668798823073
2025-01-10,0.05524132563373312
2025-01-13,0.10035893014533266
2025-01-14,0.07405374641731231
2025-01-15,0.08877397256241866
2025-01-16,0.026301896282981137
2025-01-17,0.12046701137489983
2025-01-20,0.19215607003291862
2025-01-21,0.1301650017537286
2025-01-22,0.14093650476700337
2025-02-03,0.11120297396444868
2025-02-04,0.13486119740498795
2025-02-05,0.05038586202405867
2025-02-06,0.030521764128688365
2025-02-07,-0.047575171479006716
2025-02-10,-0.05198545191980147
2025-02-11,-0.035074656995046985
2025-02-12,-0.010900374544971772
2025-02-13,0.05751382925282389
2025-02-14,0.035851336688850245
2025-02-17,0.07289287021078973
2025-02-18,-0.0313624099643433
2025-02-19,0.0413959434689639
2025-02-20,0.05247680653794691
2025-02-21,0.1256152176478962
2025-02-24,0.12578311849986662
2025-02-25,0.11183900548655508
2025-02-26,0.014236242230401139
2025-02-27,0.0850312961785311
2025-03-03,0.038478789056162005
2025-03-04,0.014440683187152031
2025-03-05,0.04998695812092057
2025-03-06,0.036453084057410656
2025-03-07,-0.017396415448866356
2025-03-10,0.08836324382925315
2025-03-11,0.10854725482039482
2025-03-12,0.09275637205036157
2025-03-13,0.04964751533269321
2025-03-14,0.031708018471722964
2025-03-17,0.05983486580407002
2025-03-18,0.05219170158859063
2025-03-19,0.007500596417068723
2025-03-20,0.01743662885344907
2025-03-21,0.0357024567987016
2025-03-24,-0.03796794511263987
2025-03-25,-0.14186127945578553
2025-03-26,-0.025040266454139586
2025-03-27,-0.017488239547913384
2025-03-28,-0.12802332200716685
2025-03-31,-0.18836953766427367
2025-04-01,-0.11555925463104368
2025-04-02,-0.11103340688774477
2025-04-07,-0.2241621668927046
2025-04-08,0.10197957202760119
2025-04-09,0.35266246229044285
2025-04-10,0.15496510361937543
2025-04-11,0.286488104411131
2025-04-14,-0.028019102910608086
2025-04-15,-0.11754670847258712
2025-04-16,0.026479459039477418
2025-04-17,-0.038380377987178686
2025-04-18,0.22421647144925808
2025-04-21,0.3928109588015024
2025-04-22,0.4025774426496705
2025-04-23,0.35151218421500213
2025-04-24,0.2383617138690407
2025-04-25,-0.07750460903935788
2025-04-28,-0.07229162745087125
2025-04-29,-0.07744820214773815
2025-04-30,0.0641012236259896
2025-05-02,0.014274865786750343
2025-05-05,0.10921323159291627
2025-05-06,0.06016526209132013
2025-05-07,0.11180231136404546
2025-05-08,-0.021538255745602034
2025-05-09,-0.07316937823392947
2025-05-12,-0.018096222028430173
2025-05-13,0.06850182833022717
2025-05-14,0.06621774551771413
2025-05-15,0.057662077586911706
2025-05-16,0.07196000640854391
2025-05-19,0.025126534116488138
2025-05-20,0.07636262462424906
2025-05-21,0.06862481280410976
2025-05-22,0.1925622496789463
2025-05-23,0.163319425431077
2025-05-26,0.2046335951681045
2025-05-27,0.10904647924420993
2025-05-28,0.06741511037061629
2025-05-29,0.020451103508321442
